Source_Offset,Target_Offset,Source_Type,Target_Type
$537400,$09ac4e,graphics_or_audio,compressed_or_random
$537400,$002d2c,graphics_or_audio,compressed_or_random
$537400,$0dad2c,graphics_or_audio,graphics_or_audio
$537400,$002d2e,graphics_or_audio,compressed_or_random
$537400,$13ad2e,graphics_or_audio,graphics_or_audio
$537400,$002c4e,graphics_or_audio,compressed_or_random
$537400,$04ac4e,graphics_or_audio,graphics_or_audio
$537400,$002d41,graphics_or_audio,compressed_or_random
$537400,$04ad41,graphics_or_audio,graphics_or_audio
$537800,$002d1f,graphics_or_audio,compressed_or_random
$537800,$002daf,graphics_or_audio,compressed_or_random
$537800,$012daf,graphics_or_audio,compressed_or_random
$537800,$0040ac,graphics_or_audio,compressed_or_random
$537800,$1fc0ac,graphics_or_audio,graphics_or_audio
$537800,$00353f,graphics_or_audio,graphics_or_audio
$537800,$0040ae,graphics_or_audio,compressed_or_random
$537800,$1fc0ae,graphics_or_audio,graphics_or_audio
$537800,$002f41,graphics_or_audio,compressed_or_random
$537800,$002cad,graphics_or_audio,compressed_or_random
$537c00,$002daf,graphics_or_audio,compressed_or_random
$537c00,$03adaf,graphics_or_audio,compressed_or_random
$537c00,$00403f,graphics_or_audio,compressed_or_random
$537c00,$20c03f,graphics_or_audio,graphics_or_audio
$537c00,$0040ac,graphics_or_audio,compressed_or_random
$537c00,$1fc0ac,graphics_or_audio,graphics_or_audio
$537c00,$002daf,graphics_or_audio,compressed_or_random
$537c00,$01adaf,graphics_or_audio,compressed_or_random
$537c00,$0040ad,graphics_or_audio,compressed_or_random
$537c00,$23c0ad,graphics_or_audio,graphics_or_audio
$538000,$002daf,graphics_or_audio,compressed_or_random
$538000,$032daf,graphics_or_audio,compressed_or_random
$538000,$00413f,graphics_or_audio,compressed_or_random
$538000,$1fc13f,graphics_or_audio,graphics_or_audio
$538000,$002d2d,graphics_or_audio,compressed_or_random
$538000,$172d2d,graphics_or_audio,compressed_or_random
$538000,$002c41,graphics_or_audio,compressed_or_random
$538000,$002d22,graphics_or_audio,compressed_or_random
$538000,$172d22,graphics_or_audio,compressed_or_random
$538000,$002daf,graphics_or_audio,compressed_or_random
$538400,$00413f,graphics_or_audio,compressed_or_random
$538400,$23c13f,graphics_or_audio,graphics_or_audio
$538400,$002daf,graphics_or_audio,compressed_or_random
$538400,$002daf,graphics_or_audio,compressed_or_random
$538400,$002d1f,graphics_or_audio,compressed_or_random
$538400,$11ad1f,graphics_or_audio,compressed_or_random
$538400,$002daf,graphics_or_audio,compressed_or_random
$538400,$002f42,graphics_or_audio,compressed_or_random
$538400,$0041ad,graphics_or_audio,compressed_or_random
$538400,$1fc1ad,graphics_or_audio,graphics_or_audio
$538800,$002daf,graphics_or_audio,compressed_or_random
$538800,$0041ac,graphics_or_audio,compressed_or_random
$538800,$1fc1ac,graphics_or_audio,graphics_or_audio
$538800,$002c41,graphics_or_audio,compressed_or_random
$538800,$212c41,graphics_or_audio,text_or_code
$538800,$002daf,graphics_or_audio,compressed_or_random
$538800,$002c41,graphics_or_audio,compressed_or_random
$538800,$012c41,graphics_or_audio,compressed_or_random
$538800,$002d1b,graphics_or_audio,compressed_or_random
$538800,$0f2d1b,graphics_or_audio,graphics_or_audio
$538c00,$002f4e,graphics_or_audio,compressed_or_random
$538c00,$002cad,graphics_or_audio,compressed_or_random
$538c00,$0040cd,graphics_or_audio,compressed_or_random
$538c00,$2840cd,graphics_or_audio,compressed_or_random
$538c00,$002d2c,graphics_or_audio,compressed_or_random
$538c00,$172d2c,graphics_or_audio,compressed_or_random
$538c00,$002f4e,graphics_or_audio,compressed_or_random
$538c00,$002cad,graphics_or_audio,compressed_or_random
$538c00,$0040cd,graphics_or_audio,compressed_or_random
$538c00,$2840cd,graphics_or_audio,compressed_or_random
$539000,$0040cd,graphics_or_audio,compressed_or_random
$539000,$2840cd,graphics_or_audio,compressed_or_random
$539000,$002d26,graphics_or_audio,compressed_or_random
$539000,$162d26,graphics_or_audio,graphics_or_audio
$539000,$002daf,graphics_or_audio,compressed_or_random
$539000,$004dac,graphics_or_audio,compressed_or_random
$539000,$002f3f,graphics_or_audio,compressed_or_random
$539000,$002cad,graphics_or_audio,compressed_or_random
$539000,$0040cd,graphics_or_audio,compressed_or_random
$539000,$2840cd,graphics_or_audio,compressed_or_random
$539400,$002daf,graphics_or_audio,compressed_or_random
$539400,$004dac,graphics_or_audio,compressed_or_random
$539400,$002d3f,graphics_or_audio,compressed_or_random
$539400,$112d3f,graphics_or_audio,graphics_or_audio
$539400,$002daf,graphics_or_audio,compressed_or_random
$539400,$004dac,graphics_or_audio,compressed_or_random
$539400,$002d4c,graphics_or_audio,compressed_or_random
$539400,$16ad4c,graphics_or_audio,structured_data
$539400,$002d22,graphics_or_audio,compressed_or_random
$539400,$14ad22,graphics_or_audio,compressed_or_random
$539800,$002f4e,graphics_or_audio,compressed_or_random
$539800,$002cad,graphics_or_audio,compressed_or_random
$539800,$0040cd,graphics_or_audio,compressed_or_random
$539800,$2840cd,graphics_or_audio,compressed_or_random
$539800,$002d27,graphics_or_audio,compressed_or_random
$539800,$172d27,graphics_or_audio,compressed_or_random
$539800,$002d1e,graphics_or_audio,compressed_or_random
$539800,$172d1e,graphics_or_audio,compressed_or_random
$539800,$002f4e,graphics_or_audio,compressed_or_random
$539800,$002cad,graphics_or_audio,compressed_or_random
$539c00,$002f4e,graphics_or_audio,compressed_or_random
$539c00,$002cad,graphics_or_audio,compressed_or_random
$539c00,$0040cd,graphics_or_audio,compressed_or_random
$539c00,$2840cd,graphics_or_audio,compressed_or_random
$539c00,$002daf,graphics_or_audio,compressed_or_random
$539c00,$004dac,graphics_or_audio,compressed_or_random
$539c00,$002d1f,graphics_or_audio,compressed_or_random
$539c00,$0ead1f,graphics_or_audio,graphics_or_audio
$539c00,$002daf,graphics_or_audio,compressed_or_random
$539c00,$004dac,graphics_or_audio,compressed_or_random
$53a000,$002d26,graphics_or_audio,compressed_or_random
$53a000,$0e2d26,graphics_or_audio,graphics_or_audio
$53a000,$002daf,graphics_or_audio,compressed_or_random
$53a000,$004dac,graphics_or_audio,compressed_or_random
$53a000,$002d2f,graphics_or_audio,compressed_or_random
$53a000,$0ead2f,graphics_or_audio,graphics_or_audio
$53a000,$002daf,graphics_or_audio,compressed_or_random
$53a000,$004dac,graphics_or_audio,compressed_or_random
$53a000,$002f4e,graphics_or_audio,compressed_or_random
$53a000,$002cad,graphics_or_audio,compressed_or_random
$53a400,$002f4e,graphics_or_audio,compressed_or_random
$53a400,$002cad,graphics_or_audio,compressed_or_random
$53a400,$0051cd,graphics_or_audio,compressed_or_random
$53a400,$002d2e,graphics_or_audio,compressed_or_random
$53a400,$172d2e,graphics_or_audio,compressed_or_random
$53a400,$002f55,graphics_or_audio,compressed_or_random
$53a400,$002cad,graphics_or_audio,compressed_or_random
$53a400,$1facad,graphics_or_audio,compressed_or_random
$53a400,$004d3f,graphics_or_audio,compressed_or_random
$53a400,$0040d1,graphics_or_audio,compressed_or_random
$53a800,$002daf,graphics_or_audio,compressed_or_random
$53a800,$004dac,graphics_or_audio,compressed_or_random
$53a800,$0040d1,graphics_or_audio,compressed_or_random
$53a800,$2840d1,graphics_or_audio,compressed_or_random
$53a800,$002daf,graphics_or_audio,compressed_or_random
$53a800,$004dac,graphics_or_audio,compressed_or_random
$53a800,$0040d1,graphics_or_audio,compressed_or_random
$53a800,$2840d1,graphics_or_audio,compressed_or_random
$53a800,$002d1f,graphics_or_audio,compressed_or_random
$53a800,$0dad1f,graphics_or_audio,graphics_or_audio
$53ac00,$002d26,graphics_or_audio,compressed_or_random
$53ac00,$132d26,graphics_or_audio,compressed_or_random
$53ac00,$002daf,graphics_or_audio,compressed_or_random
$53ac00,$004dac,graphics_or_audio,compressed_or_random
$53ac00,$0040d1,graphics_or_audio,compressed_or_random
$53ac00,$2840d1,graphics_or_audio,compressed_or_random
$53ac00,$002d50,graphics_or_audio,compressed_or_random
$53ac00,$212d50,graphics_or_audio,text_or_code
$53ac00,$002daf,graphics_or_audio,compressed_or_random
$53ac00,$004dac,graphics_or_audio,compressed_or_random
$53b000,$002f4e,graphics_or_audio,compressed_or_random
$53b000,$002cad,graphics_or_audio,compressed_or_random
$53b000,$004dff,graphics_or_audio,compressed_or_random
$53b000,$0040d1,graphics_or_audio,compressed_or_random
$53b000,$2840d1,graphics_or_audio,compressed_or_random
$53b000,$002daf,graphics_or_audio,compressed_or_random
$53b000,$004dac,graphics_or_audio,compressed_or_random
$53b000,$0040d1,graphics_or_audio,compressed_or_random
$53b000,$2840d1,graphics_or_audio,compressed_or_random
$53b000,$002d33,graphics_or_audio,compressed_or_random
$53b400,$002f4e,graphics_or_audio,compressed_or_random
$53b400,$002cad,graphics_or_audio,compressed_or_random
$53b400,$0051cd,graphics_or_audio,compressed_or_random
$53b400,$002daf,graphics_or_audio,compressed_or_random
$53b400,$004dac,graphics_or_audio,compressed_or_random
$53b400,$0040d1,graphics_or_audio,compressed_or_random
$53b400,$2840d1,graphics_or_audio,compressed_or_random
$53b400,$002d2c,graphics_or_audio,compressed_or_random
$53b400,$13ad2c,graphics_or_audio,graphics_or_audio
$53b400,$002daf,graphics_or_audio,compressed_or_random
$53b800,$002d26,graphics_or_audio,compressed_or_random
$53b800,$0dad26,graphics_or_audio,graphics_or_audio
$53b800,$002f4e,graphics_or_audio,compressed_or_random
$53b800,$002cad,graphics_or_audio,compressed_or_random
$53b800,$0051cd,graphics_or_audio,compressed_or_random
$53b800,$002d2d,graphics_or_audio,compressed_or_random
$53b800,$0e2d2d,graphics_or_audio,graphics_or_audio
$53b800,$002f4e,graphics_or_audio,compressed_or_random
$53b800,$002cad,graphics_or_audio,compressed_or_random
$53b800,$0051cd,graphics_or_audio,compressed_or_random
$53bc00,$002d1f,graphics_or_audio,compressed_or_random
$53bc00,$172d1f,graphics_or_audio,compressed_or_random
$53bc00,$002f4e,graphics_or_audio,compressed_or_random
$53bc00,$002c41,graphics_or_audio,compressed_or_random
$53bc00,$012c41,graphics_or_audio,compressed_or_random
$53bc00,$002f41,graphics_or_audio,compressed_or_random
$53bc00,$002cad,graphics_or_audio,compressed_or_random
$53bc00,$0a2cad,graphics_or_audio,graphics_or_audio
$53bc00,$002f4e,graphics_or_audio,compressed_or_random
$53bc00,$003b3f,graphics_or_audio,graphics_or_audio
$53c000,$003bad,graphics_or_audio,graphics_or_audio
$53c000,$1fbbad,graphics_or_audio,graphics_or_audio
$53c000,$0056ac,graphics_or_audio,graphics_or_audio
$53c000,$00d6ac,graphics_or_audio,graphics_or_audio
$53c000,$004b3f,graphics_or_audio,compressed_or_random
$53c000,$1fcb3f,graphics_or_audio,graphics_or_audio
$53c000,$002daf,graphics_or_audio,compressed_or_random
$53c000,$003b3f,graphics_or_audio,graphics_or_audio
$53c000,$1fbb3f,graphics_or_audio,graphics_or_audio
$53c000,$0056ac,graphics_or_audio,graphics_or_audio
$53c400,$002c41,graphics_or_audio,compressed_or_random
$53c400,$0053d6,graphics_or_audio,compressed_or_random
$53c400,$0a53d6,graphics_or_audio,graphics_or_audio
$53c400,$002c4e,graphics_or_audio,compressed_or_random
$53c400,$0053d6,graphics_or_audio,compressed_or_random
$53c400,$00d3d6,graphics_or_audio,graphics_or_audio
$53c400,$002d33,graphics_or_audio,compressed_or_random
$53c400,$1c2d33,graphics_or_audio,compressed_or_random
$53c400,$002c4e,graphics_or_audio,compressed_or_random
$53c400,$0053d6,graphics_or_audio,compressed_or_random
$53c800,$002d1f,graphics_or_audio,compressed_or_random
$53c800,$112d1f,graphics_or_audio,graphics_or_audio
$53c800,$0056ac,graphics_or_audio,graphics_or_audio
$53c800,$002d1e,graphics_or_audio,compressed_or_random
$53c800,$0dad1e,graphics_or_audio,graphics_or_audio
$53c800,$0056ac,graphics_or_audio,graphics_or_audio
$53c800,$002c4e,graphics_or_audio,compressed_or_random
$53c800,$004bd6,graphics_or_audio,compressed_or_random
$53c800,$1fcbd6,graphics_or_audio,graphics_or_audio
$53c800,$002c41,graphics_or_audio,compressed_or_random
$53cc00,$002c4e,graphics_or_audio,compressed_or_random
$53cc00,$0053d6,graphics_or_audio,compressed_or_random
$53cc00,$0353d6,graphics_or_audio,compressed_or_random
$53cc00,$0056ac,graphics_or_audio,graphics_or_audio
$53cc00,$00323f,graphics_or_audio,compressed_or_random
$53cc00,$20b23f,graphics_or_audio,graphics_or_audio
$53cc00,$002c41,graphics_or_audio,compressed_or_random
$53cc00,$004bd6,graphics_or_audio,compressed_or_random
$53cc00,$23cbd6,graphics_or_audio,graphics_or_audio
$53cc00,$003bad,graphics_or_audio,graphics_or_audio
$53d000,$002daf,graphics_or_audio,compressed_or_random
$53d000,$002c4e,graphics_or_audio,compressed_or_random
$53d000,$00ac4e,graphics_or_audio,graphics_or_audio
$53d000,$002d4e,graphics_or_audio,compressed_or_random
$53d000,$212d4e,graphics_or_audio,text_or_code
$53d000,$002c55,graphics_or_audio,compressed_or_random
$53d000,$272c55,graphics_or_audio,graphics_or_audio
$53d000,$002c55,graphics_or_audio,compressed_or_random
$53d000,$022c55,graphics_or_audio,graphics_or_audio
$53d000,$002daf,graphics_or_audio,compressed_or_random
$53d400,$002c3f,graphics_or_audio,compressed_or_random
$53d400,$0bac3f,graphics_or_audio,graphics_or_audio
$53d400,$002d55,graphics_or_audio,compressed_or_random
$53d400,$06ad55,graphics_or_audio,compressed_or_random
$53d400,$002c41,graphics_or_audio,compressed_or_random
$53d400,$082c41,graphics_or_audio,graphics_or_audio
$53d400,$002d41,graphics_or_audio,compressed_or_random
$53d400,$09ad41,graphics_or_audio,compressed_or_random
$53d400,$002c41,graphics_or_audio,compressed_or_random
$53d400,$022c41,graphics_or_audio,graphics_or_audio
$53d800,$002c41,graphics_or_audio,compressed_or_random
$53d800,$07ac41,graphics_or_audio,graphics_or_audio
$53d800,$002daf,graphics_or_audio,compressed_or_random
$53d800,$0badaf,graphics_or_audio,graphics_or_audio
$53d800,$002c41,graphics_or_audio,compressed_or_random
$53d800,$04ac41,graphics_or_audio,graphics_or_audio
$53d800,$002c41,graphics_or_audio,compressed_or_random
$53d800,$07ac41,graphics_or_audio,graphics_or_audio
$53d800,$002d4e,graphics_or_audio,compressed_or_random
$53d800,$09ad4e,graphics_or_audio,compressed_or_random
$53dc00,$002d55,graphics_or_audio,compressed_or_random
$53dc00,$062d55,graphics_or_audio,compressed_or_random
$53dc00,$0040ae,graphics_or_audio,compressed_or_random
$53dc00,$1fc0ae,graphics_or_audio,graphics_or_audio
$53dc00,$002c41,graphics_or_audio,compressed_or_random
$53dc00,$0a2c41,graphics_or_audio,graphics_or_audio
$53dc00,$002d2d,graphics_or_audio,compressed_or_random
$53dc00,$0e2d2d,graphics_or_audio,graphics_or_audio
$53dc00,$002e4e,graphics_or_audio,compressed_or_random
$53dc00,$0a2e4e,graphics_or_audio,graphics_or_audio
$53e000,$002c55,text_or_code,compressed_or_random
$53e000,$0a2c55,text_or_code,graphics_or_audio
$53e000,$002c55,text_or_code,compressed_or_random
$53e000,$0a2c55,text_or_code,graphics_or_audio
$53e000,$002c55,text_or_code,compressed_or_random
$53e000,$01ac55,text_or_code,compressed_or_random
$53e000,$002c55,text_or_code,compressed_or_random
$53e000,$0a2c55,text_or_code,graphics_or_audio
$53e000,$002d29,text_or_code,compressed_or_random
$53e000,$0dad29,text_or_code,graphics_or_audio
$560000,$0031ae,graphics_or_audio,compressed_or_random
$560000,$002fac,graphics_or_audio,compressed_or_random
$560000,$0042ac,graphics_or_audio,compressed_or_random
$560000,$0034ac,graphics_or_audio,graphics_or_audio
$560000,$2534ac,graphics_or_audio,text_or_code
$560000,$002c4c,graphics_or_audio,compressed_or_random
$560000,$00374a,graphics_or_audio,graphics_or_audio
$560000,$25374a,graphics_or_audio,text_or_code
$560000,$002cb1,graphics_or_audio,compressed_or_random
$560000,$0037bc,graphics_or_audio,graphics_or_audio
$560400,$0035ac,graphics_or_audio,graphics_or_audio
$560400,$2535ac,graphics_or_audio,text_or_code
$560400,$003cac,graphics_or_audio,graphics_or_audio
$560400,$002c59,graphics_or_audio,compressed_or_random
$560400,$0037bc,graphics_or_audio,graphics_or_audio
$560400,$2537bc,graphics_or_audio,text_or_code
$560400,$002c59,graphics_or_audio,compressed_or_random
$560400,$0037bc,graphics_or_audio,graphics_or_audio
$560400,$2537bc,graphics_or_audio,text_or_code
$560400,$003159,graphics_or_audio,compressed_or_random
$560800,$0038bd,graphics_or_audio,graphics_or_audio
$560800,$2538bd,graphics_or_audio,graphics_or_audio
$560800,$002cb1,graphics_or_audio,compressed_or_random
$560800,$0038bd,graphics_or_audio,graphics_or_audio
$560800,$2538bd,graphics_or_audio,graphics_or_audio
$560800,$002cb1,graphics_or_audio,compressed_or_random
$560800,$0038bd,graphics_or_audio,graphics_or_audio
$560800,$2538bd,graphics_or_audio,graphics_or_audio
$560800,$00314c,graphics_or_audio,compressed_or_random
$560800,$003dac,graphics_or_audio,graphics_or_audio
$560c00,$002cb1,graphics_or_audio,compressed_or_random
$560c00,$0037bc,graphics_or_audio,graphics_or_audio
$560c00,$2537bc,graphics_or_audio,text_or_code
$560c00,$00314c,graphics_or_audio,compressed_or_random
$560c00,$003cac,graphics_or_audio,graphics_or_audio
$560c00,$002cb1,graphics_or_audio,compressed_or_random
$560c00,$0037bc,graphics_or_audio,graphics_or_audio
$560c00,$2537bc,graphics_or_audio,text_or_code
$560c00,$00314c,graphics_or_audio,compressed_or_random
$560c00,$003cac,graphics_or_audio,graphics_or_audio
$561000,$00314c,graphics_or_audio,compressed_or_random
$561000,$003cac,graphics_or_audio,graphics_or_audio
$561000,$00314c,graphics_or_audio,compressed_or_random
$561000,$003cac,graphics_or_audio,graphics_or_audio
$561000,$0d3cac,graphics_or_audio,graphics_or_audio
$561000,$002cb1,graphics_or_audio,compressed_or_random
$561000,$0038bc,graphics_or_audio,graphics_or_audio
$561000,$2938bc,graphics_or_audio,compressed_or_random
$561000,$00314c,graphics_or_audio,compressed_or_random
$561000,$003cac,graphics_or_audio,graphics_or_audio
$561400,$002cb1,graphics_or_audio,compressed_or_random
$561400,$0037bc,graphics_or_audio,graphics_or_audio
$561400,$2db7bc,graphics_or_audio,graphics_or_audio
$561400,$0037bc,graphics_or_audio,graphics_or_audio
$561400,$2db7bc,graphics_or_audio,graphics_or_audio
$561400,$00314c,graphics_or_audio,compressed_or_random
